msg_count,ind_latency,recv_latency,class_latency,alloc_latency,tot_latency
1215.0,0.52,3.86,49.98,1.98,56.35
1216.0,0.52,3.86,50.78,2.6,57.77
1217.0,0.52,3.89,53.23,2.1,59.74
1218.0,0.52,3.89,52.26,2.1,58.77
1219.0,0.52,3.88,50.81,1.78,57.0
1220.0,0.52,3.88,51.77,1.98,58.16
1221.0,0.52,3.89,65.15,2.12,71.68
1222.0,0.52,3.89,48.59,2.03,55.02
1223.0,0.54,3.94,52.74,1.89,59.11
1224.0,0.54,3.94,51.11,2.1,57.69
1225.0,0.52,3.96,52.37,1.96,58.81
1226.0,0.52,3.96,51.22,1.84,57.54
1227.0,0.52,3.84,52.11,1.72,58.18
1228.0,0.52,3.84,48.86,1.94,55.16
1229.0,0.53,3.83,65.55,2.19,72.1
1230.0,0.53,3.83,50.26,2.05,56.67
1231.0,0.52,3.84,53.65,2.01,60.02
1232.0,0.52,3.84,50.27,2.07,56.69
1233.0,0.54,3.77,51.44,1.7,57.44
1234.0,0.54,3.77,59.68,2.08,66.07
1235.0,0.53,3.76,52.68,1.9,58.87
1236.0,0.53,3.76,50.35,2.06,56.7
1237.0,0.53,3.96,68.18,1.78,74.45
1238.0,0.53,3.96,48.54,2.26,55.29
1239.0,0.51,3.8,49.62,2.28,56.21
1240.0,0.51,3.8,48.67,1.9,54.88
1241.0,0.53,3.86,55.3,1.74,61.43
1242.0,0.53,3.86,51.6,1.99,57.98
1243.0,0.49,3.84,57.54,1.88,63.75
1244.0,0.49,3.84,52.7,2.38,59.41
1245.0,0.52,4.11,52.25,2.19,59.08
1246.0,0.52,4.11,49.18,2.21,56.02
1247.0,0.53,4.08,56.35,1.64,62.6
1248.0,0.53,4.08,51.13,2.4,58.15
1249.0,0.52,4.13,55.27,2.05,61.97
1250.0,0.52,4.13,48.64,1.78,55.07
1251.0,0.53,4.04,50.08,2.25,56.9
1252.0,0.53,4.04,48.83,2.05,55.45
1253.0,0.54,4.2,52.7,2.02,59.46
1254.0,0.54,4.2,49.41,1.93,56.08
1255.0,0.5,3.89,53.03,1.81,59.22
1256.0,0.5,3.89,52.87,2.48,59.74
1257.0,0.52,3.93,51.48,1.7,57.63
1258.0,0.52,3.93,60.26,1.73,66.45
1259.0,0.52,3.8,53.95,2.13,60.4
1260.0,0.52,3.8,49.46,2.32,56.11
1261.0,0.5,3.87,50.07,2.62,57.06
1262.0,0.5,3.87,51.53,2.07,57.97
1263.0,0.52,3.94,50.45,2.5,57.41
1264.0,0.52,3.94,53.91,2.67,61.04
1265.0,0.51,3.68,53.27,2.11,59.57
1266.0,0.51,3.68,51.81,2.54,58.54
1267.0,0.52,3.91,51.11,2.38,57.92
1268.0,0.52,3.91,50.39,2.03,56.85
1269.0,0.5,3.94,51.13,1.84,57.41
1270.0,0.5,3.94,49.17,2.14,55.75
1271.0,0.53,3.93,61.97,1.93,68.37
1272.0,0.53,3.93,48.38,2.28,55.12
1273.0,0.52,3.95,49.99,2.01,56.47
1274.0,0.52,3.95,66.97,2.02,73.46
1275.0,0.53,3.72,70.94,1.98,77.17
1276.0,0.53,3.72,66.53,2.1,72.88
1277.0,0.53,3.98,58.9,1.55,64.96
1278.0,0.53,3.98,49.42,1.94,55.87
1279.0,0.5,3.72,50.64,1.99,56.85
1280.0,0.5,3.72,54.56,2.15,60.93
1281.0,0.5,3.7,51.45,2.52,58.17
1282.0,0.5,3.7,48.92,2.44,55.56
1283.0,0.51,3.75,52.86,2.04,59.16
1284.0,0.51,3.75,51.18,2.49,57.92
1285.0,0.5,3.86,49.94,2.45,56.73
1286.0,0.5,3.86,53.75,2.5,60.6
1287.0,0.48,3.77,49.14,1.82,55.21
1288.0,0.48,3.77,48.95,1.88,55.08
1289.0,0.51,3.64,56.16,2.2,62.52
1290.0,0.51,3.64,63.01,1.85,69.01
1291.0,0.52,3.77,65.37,1.99,71.65
1292.0,0.52,3.77,48.94,1.91,55.14
1293.0,0.52,3.8,52.16,2.05,58.54
1294.0,0.52,3.8,49.3,2.13,55.76
1295.0,0.54,3.76,50.41,1.76,56.47
1296.0,0.54,3.76,48.74,1.93,54.98
1297.0,0.52,3.64,50.59,1.95,56.7
1298.0,0.52,3.64,49.22,2.05,55.44
1299.0,0.53,3.85,50.7,2.08,57.16
1300.0,0.53,3.85,53.34,1.73,59.45
1301.0,0.51,3.78,53.0,2.25,59.54
1302.0,0.51,3.78,54.92,1.76,60.97
1303.0,0.51,3.9,53.1,2.11,59.62
1304.0,0.51,3.9,49.29,1.97,55.68
1305.0,0.52,3.62,59.45,1.62,65.22
1306.0,0.52,3.62,48.86,1.8,54.8
1307.0,0.51,3.91,72.47,2.56,79.46
1308.0,0.51,3.91,49.56,2.16,56.13
1309.0,0.51,3.83,50.45,2.48,57.27
1310.0,0.51,3.83,48.59,2.24,55.17
1311.0,0.51,3.75,49.24,2.11,55.61
1312.0,0.51,3.75,48.04,1.93,54.24
1313.0,0.52,3.66,52.92,1.46,58.56
1314.0,0.52,3.66,51.59,1.93,57.7
1315.0,0.47,3.84,50.82,1.91,57.03
1316.0,0.47,3.84,50.16,1.71,56.17
1317.0,0.48,3.81,58.57,2.17,65.03
1318.0,0.48,3.81,48.71,1.76,54.76
1319.0,0.53,3.69,51.35,2.33,57.91
1320.0,0.53,3.69,48.33,2.1,54.65
1321.0,0.53,3.64,52.5,2.15,58.82
1322.0,0.53,3.64,53.96,1.79,59.92
1323.0,0.52,3.8,50.14,2.44,56.9
1324.0,0.52,3.8,50.56,2.01,56.88
1325.0,0.51,3.77,59.71,1.81,65.8
1326.0,0.51,3.77,50.36,2.07,56.71
1327.0,0.53,3.68,51.41,2.51,58.12
1328.0,0.53,3.68,49.92,2.19,56.31
1329.0,0.51,3.71,65.43,2.42,72.07
1330.0,0.51,3.71,49.35,1.91,55.49
1331.0,0.52,3.8,50.75,1.88,56.95
1332.0,0.52,3.8,49.4,2.13,55.85
1333.0,0.5,3.65,51.03,1.9,57.09
1334.0,0.5,3.65,53.77,1.88,59.8
1335.0,0.52,3.7,49.92,2.24,56.37
1336.0,0.52,3.7,48.6,2.12,54.93
1337.0,0.52,3.82,53.6,1.97,59.91
1338.0,0.52,3.82,49.48,1.8,55.63
1339.0,0.51,3.72,53.16,1.86,59.25
1340.0,0.51,3.72,49.54,2.25,56.02
1341.0,0.5,3.67,51.68,2.16,58.01
1342.0,0.5,3.67,48.57,2.19,54.94
1343.0,0.5,3.8,50.63,2.04,56.97
1344.0,0.5,3.8,64.16,2.07,70.52
1345.0,0.52,3.61,50.59,2.42,57.14
1346.0,0.52,3.61,48.76,2.02,54.91
1347.0,0.5,3.62,53.61,1.91,59.64
1348.0,0.5,3.62,48.32,2.43,54.88
1349.0,0.52,3.77,52.78,1.81,58.87
1350.0,0.52,3.77,49.14,2.5,55.92
1351.0,0.45,3.76,50.95,2.05,57.21
1352.0,0.45,3.76,49.22,1.63,55.07
1353.0,0.52,3.83,51.38,2.84,58.57
1354.0,0.52,3.83,50.21,2.04,56.6
1355.0,0.51,3.7,50.43,2.13,56.78
1356.0,0.51,3.7,48.94,1.91,55.06
1357.0,0.48,3.78,50.36,2.3,56.92
1358.0,0.48,3.78,51.67,2.64,58.56
1359.0,0.51,3.71,51.78,1.85,57.86
1360.0,0.51,3.71,47.92,2.73,54.87
1361.0,0.52,3.78,53.98,2.33,60.61
1362.0,0.52,3.78,49.3,2.24,55.85
1363.0,0.52,3.98,53.38,2.06,59.94
1364.0,0.52,3.98,49.88,2.11,56.5
1365.0,0.51,3.9,56.91,1.67,62.99
1366.0,0.51,3.9,50.77,2.16,57.33
1367.0,0.52,3.95,51.19,2.16,57.82
1368.0,0.52,3.95,49.14,2.05,55.65
1369.0,0.53,3.83,51.99,1.73,58.08
1370.0,0.53,3.83,62.59,2.01,68.97
1371.0,0.51,3.76,52.98,1.81,59.06
1372.0,0.51,3.76,49.33,1.96,55.56
1373.0,0.49,3.78,52.85,1.98,59.11
1374.0,0.49,3.78,49.58,1.84,55.7
1375.0,0.48,3.86,52.42,1.87,58.63
1376.0,0.48,3.86,52.35,1.95,58.63
1377.0,0.51,3.81,51.11,2.27,57.7
1378.0,0.51,3.81,49.63,1.57,55.52
1379.0,0.52,3.81,54.43,1.96,60.71
1380.0,0.52,3.81,49.59,1.95,55.87
1381.0,0.52,3.79,52.7,1.76,58.77
1382.0,0.52,3.79,51.5,2.01,57.83
1383.0,0.5,3.68,53.89,2.32,60.39
1384.0,0.5,3.68,49.06,2.0,55.24
1385.0,0.48,3.82,55.84,2.03,62.17
1386.0,0.48,3.82,51.48,1.79,57.57
1387.0,0.52,3.73,51.16,2.3,57.7
1388.0,0.52,3.73,61.9,1.82,67.97
1389.0,0.53,3.62,51.08,2.26,57.49
1390.0,0.53,3.62,55.53,2.07,61.75
1391.0,0.5,3.75,50.55,1.98,56.78
1392.0,0.5,3.75,55.8,1.78,61.83
1393.0,0.5,3.73,50.06,2.04,56.32
1394.0,0.5,3.73,50.28,1.93,56.43
1395.0,0.53,3.76,52.31,1.6,58.21
1396.0,0.53,3.76,51.17,2.02,57.48
1397.0,0.51,3.9,54.29,2.25,60.96
1398.0,0.51,3.9,60.15,2.47,67.03
1399.0,0.51,3.8,54.79,2.38,61.48
1400.0,0.51,3.8,53.34,2.11,59.76
1401.0,0.52,3.73,53.28,2.25,59.78
1402.0,0.52,3.73,49.07,1.69,55.02
1403.0,0.53,3.82,56.85,2.47,63.66
1404.0,0.53,3.82,49.53,2.55,56.43
1405.0,0.52,3.81,50.66,2.61,57.61
1406.0,0.52,3.81,55.42,1.75,61.51
1407.0,0.51,3.72,49.41,2.16,55.8
1408.0,0.51,3.72,49.19,1.61,55.03
1409.0,0.51,3.72,53.26,2.44,59.93
1410.0,0.51,3.72,49.23,1.95,55.42
1411.0,0.53,3.73,53.48,1.8,59.54
1412.0,0.53,3.73,50.33,2.16,56.76
1413.0,0.52,3.73,51.61,2.38,58.24
1414.0,0.52,3.73,71.47,2.07,77.79
1415.0,0.52,3.83,53.5,2.36,60.22
1416.0,0.52,3.83,67.63,1.72,73.69
1417.0,0.52,3.8,55.91,2.45,62.67
1418.0,0.52,3.8,50.37,1.82,56.51
1419.0,0.51,3.85,49.98,2.04,56.38
1420.0,0.51,3.85,48.71,1.86,54.93
1421.0,0.5,3.8,52.69,2.3,59.28
1422.0,0.5,3.8,52.1,2.12,58.51
1423.0,0.52,3.86,53.26,2.22,59.87
1424.0,0.52,3.86,49.46,1.67,55.51
1425.0,0.5,3.82,65.58,2.01,71.9
1426.0,0.5,3.82,49.41,2.61,56.33
1427.0,0.5,3.77,53.1,1.89,59.26
1428.0,0.5,3.77,49.52,2.4,56.18
1429.0,0.52,3.8,50.58,2.59,57.49
1430.0,0.52,3.8,49.12,2.21,55.66
1431.0,0.51,3.82,49.68,1.96,55.98
1432.0,0.51,3.82,50.37,1.74,56.45
1433.0,0.52,3.68,53.2,2.11,59.51
1434.0,0.52,3.68,53.33,2.46,59.99
1435.0,0.5,3.85,52.5,2.49,59.33
1436.0,0.5,3.85,48.8,1.76,54.91
1437.0,0.52,3.85,74.22,1.96,80.55
1438.0,0.52,3.85,50.47,2.35,57.19
1439.0,0.53,3.76,52.69,2.43,59.4
1440.0,0.53,3.76,48.61,1.96,54.86
1441.0,0.54,3.73,52.21,2.04,58.52
1442.0,0.54,3.73,48.53,1.68,54.48
1443.0,0.51,3.59,50.35,2.25,56.71
1444.0,0.51,3.59,48.06,2.27,54.43
1445.0,0.51,3.67,53.18,2.36,59.72
1446.0,0.51,3.67,50.2,2.49,56.88
1447.0,0.53,3.75,58.09,1.95,64.32
1448.0,0.53,3.75,49.5,2.21,55.99
1449.0,0.5,3.71,51.1,2.18,57.49
1450.0,0.5,3.71,48.92,2.04,55.17
1451.0,0.51,3.74,51.09,2.58,57.93
1452.0,0.51,3.74,48.85,2.01,55.12
1453.0,0.52,3.68,53.06,2.3,59.56
1454.0,0.52,3.68,48.86,1.94,54.99
1455.0,0.53,3.72,49.6,2.03,55.88
1456.0,0.53,3.72,50.47,2.44,57.16
1457.0,0.52,3.87,57.1,1.86,63.35
1458.0,0.52,3.87,50.36,2.07,56.82
1459.0,0.52,3.71,52.03,2.13,58.39
1460.0,0.52,3.71,49.7,1.86,55.79
1461.0,0.51,3.82,53.5,2.11,59.95
1462.0,0.51,3.82,50.77,1.54,56.65
1463.0,0.53,3.77,52.88,2.16,59.33
1464.0,0.53,3.77,48.78,2.04,55.11
1465.0,0.54,3.78,72.9,1.75,78.96
1466.0,0.54,3.78,48.54,2.43,55.29
1467.0,0.52,3.83,50.21,2.0,56.56
1468.0,0.52,3.83,49.32,2.21,55.89
1469.0,0.53,3.78,56.11,1.94,62.36
1470.0,0.53,3.78,50.72,2.49,57.51
1471.0,0.53,3.74,73.36,1.85,79.47
1472.0,0.53,3.74,50.47,1.85,56.59
1473.0,0.47,3.75,73.66,2.18,80.05
1474.0,0.47,3.75,50.61,1.84,56.67
1475.0,0.53,3.74,50.0,1.84,56.1
1476.0,0.53,3.74,51.79,1.89,57.94
1477.0,0.53,3.71,50.14,2.59,56.98
1478.0,0.53,3.71,48.11,1.87,54.22
1479.0,0.52,3.81,49.26,2.67,56.26
1480.0,0.52,3.81,48.3,1.98,54.6
1481.0,0.52,3.81,58.9,2.0,65.23
1482.0,0.52,3.81,50.01,2.27,56.61
1483.0,0.53,3.81,51.12,1.52,56.99
1484.0,0.53,3.81,50.98,2.22,57.55
1485.0,0.53,3.8,51.93,2.16,58.41
1486.0,0.53,3.8,50.57,1.83,56.73
1487.0,0.51,3.78,50.96,1.69,56.93
1488.0,0.51,3.78,48.75,1.62,54.65
1489.0,0.52,3.82,52.41,1.89,58.64
1490.0,0.52,3.82,49.12,2.09,55.55
1491.0,0.53,3.79,49.78,2.49,56.59
1492.0,0.53,3.79,51.68,2.12,58.11
1493.0,0.53,3.68,54.1,2.25,60.56
1494.0,0.53,3.68,51.15,2.21,57.56
1495.0,0.51,3.67,51.16,1.62,56.95
1496.0,0.51,3.67,49.2,1.69,55.06
1497.0,0.54,3.83,51.05,1.41,56.82
1498.0,0.54,3.83,49.46,1.63,55.46
1499.0,0.5,3.72,55.55,2.12,61.88
1500.0,0.5,3.72,49.49,2.24,55.95
1501.0,0.49,3.76,50.39,1.99,56.63
1502.0,0.49,3.76,48.25,1.99,54.49
1503.0,0.49,3.77,49.63,2.56,56.44
1504.0,0.49,3.77,48.93,1.95,55.14
1505.0,0.51,3.81,70.41,2.31,77.04
1506.0,0.51,3.81,50.01,2.45,56.77
1507.0,0.53,3.76,54.68,2.05,61.02
1508.0,0.53,3.76,48.9,1.92,55.11
1509.0,0.52,3.72,52.1,2.43,58.77
1510.0,0.52,3.72,50.32,1.9,56.46
1511.0,0.52,3.72,50.47,1.89,56.61
1512.0,0.52,3.72,51.12,1.85,57.2
1513.0,0.53,3.74,49.77,2.68,56.72
1514.0,0.53,3.74,48.89,2.0,55.17
1515.0,0.52,3.66,49.83,1.85,55.86
1516.0,0.52,3.66,69.48,1.84,75.51
1517.0,0.51,3.7,59.95,2.09,66.25
1518.0,0.51,3.7,50.19,2.14,56.54
1519.0,0.52,3.68,51.5,2.11,57.82
1520.0,0.52,3.68,49.81,2.07,56.09
1521.0,0.51,3.77,73.53,2.35,80.17
1522.0,0.51,3.77,58.94,2.19,65.41
1523.0,0.52,3.71,51.24,1.72,57.19
1524.0,0.52,3.71,50.59,1.65,56.47
1525.0,0.53,3.91,53.11,2.06,59.61
1526.0,0.53,3.91,66.01,2.16,72.62
1527.0,0.5,3.7,50.01,2.08,56.29
1528.0,0.5,3.7,48.14,2.13,54.48
1529.0,0.5,3.72,53.02,1.76,59.0
1530.0,0.5,3.72,49.95,1.74,55.92
1531.0,0.52,3.75,57.76,2.11,64.14
1532.0,0.52,3.75,50.43,2.35,57.05
1533.0,0.52,3.76,51.38,1.97,57.63
1534.0,0.52,3.76,52.6,1.42,58.31
1535.0,0.52,3.69,50.31,1.59,56.1
1536.0,0.52,3.69,48.61,2.1,54.92
1537.0,0.52,3.73,50.3,2.01,56.56
1538.0,0.52,3.73,49.54,1.61,55.4
1539.0,0.5,3.78,50.77,2.49,57.54
1540.0,0.5,3.78,48.32,2.08,54.67
1541.0,0.49,3.71,53.88,1.94,60.03
1542.0,0.49,3.71,49.41,1.75,55.36
1543.0,0.49,3.77,54.78,2.31,61.35
1544.0,0.49,3.77,52.46,2.23,58.96
1545.0,0.53,3.7,51.11,1.51,56.85
1546.0,0.53,3.7,50.04,2.47,56.74
1547.0,0.52,3.73,57.09,2.09,63.43
1548.0,0.52,3.73,52.0,2.28,58.53
1549.0,0.51,3.7,55.39,2.07,61.67
1550.0,0.51,3.7,49.4,1.64,55.25
1551.0,0.5,3.68,50.04,2.08,56.3
1552.0,0.5,3.68,48.8,1.52,54.49
1553.0,0.53,3.73,54.73,1.74,60.73
1554.0,0.53,3.73,50.27,2.35,56.87
1555.0,0.51,4.03,51.76,1.86,58.16
1556.0,0.51,4.03,50.34,1.66,56.53
1557.0,0.52,3.93,51.93,2.19,58.58
1558.0,0.52,3.93,56.76,1.84,63.05
1559.0,0.53,3.77,51.1,2.57,57.97
1560.0,0.53,3.77,48.82,2.05,55.17
1561.0,0.54,3.63,50.68,2.47,57.32
1562.0,0.54,3.63,48.8,2.44,55.4
1563.0,0.52,3.81,49.63,2.29,56.24
1564.0,0.52,3.81,48.54,1.9,54.76
1565.0,0.52,3.91,53.21,2.08,59.72
1566.0,0.52,3.91,49.26,1.73,55.42
1567.0,0.49,3.96,58.84,2.39,65.68
1568.0,0.49,3.96,55.24,2.29,61.98
1569.0,0.51,3.93,50.94,2.63,58.01
1570.0,0.51,3.93,52.42,1.83,58.69
1571.0,0.52,3.87,50.46,2.03,56.89
1572.0,0.52,3.87,51.72,1.84,57.96
1573.0,0.5,3.74,50.4,2.09,56.73
1574.0,0.5,3.74,48.13,1.76,54.14
1575.0,0.48,3.73,51.76,1.85,57.81
1576.0,0.48,3.73,49.07,1.88,55.15
1577.0,0.52,3.68,53.37,1.83,59.4
1578.0,0.52,3.68,51.99,1.98,58.17
1579.0,0.53,3.56,51.36,1.53,56.98
1580.0,0.53,3.56,51.8,2.04,57.92
1581.0,0.52,3.71,53.3,2.0,59.53
1582.0,0.52,3.71,50.17,1.72,56.12
1583.0,0.52,3.8,50.62,1.76,56.7
1584.0,0.52,3.8,48.82,1.55,54.69
1585.0,0.5,3.77,50.41,2.09,56.77
1586.0,0.5,3.77,47.92,1.44,53.63
1587.0,0.53,3.64,49.58,1.87,55.63
1588.0,0.53,3.64,49.21,2.02,55.41
1589.0,0.52,3.78,54.27,2.41,60.98
1590.0,0.52,3.78,48.89,1.57,54.76
1591.0,0.53,3.66,52.53,2.34,59.06
1592.0,0.53,3.66,49.14,2.07,55.4
1593.0,0.52,3.79,50.58,2.44,57.34
1594.0,0.52,3.79,50.33,2.09,56.74
1595.0,0.49,3.86,52.85,2.27,59.47
1596.0,0.49,3.86,66.56,1.9,72.82
1597.0,0.49,3.81,49.55,2.12,55.97
1598.0,0.49,3.81,48.98,2.55,55.83
1599.0,0.48,3.86,50.59,2.23,57.16
1600.0,0.48,3.86,58.85,2.24,65.43
1601.0,0.52,3.9,72.72,2.35,79.5
1602.0,0.52,3.9,56.55,2.29,63.27
1603.0,0.51,3.91,54.1,1.82,60.35
1604.0,0.51,3.91,49.74,2.0,56.17
1605.0,0.52,3.82,51.09,2.46,57.89
1606.0,0.52,3.82,50.09,1.77,56.19
1607.0,0.52,3.77,53.84,1.9,60.02
1608.0,0.52,3.77,49.89,1.48,55.66
1609.0,0.52,3.75,50.19,2.06,56.53
1610.0,0.52,3.75,49.1,2.13,55.51
1611.0,0.53,3.82,63.36,2.3,70.01
1612.0,0.53,3.82,54.91,1.96,61.23
1613.0,0.47,3.95,54.0,1.99,60.4
1614.0,0.47,3.95,49.81,2.02,56.25
1615.0,0.53,3.7,51.48,1.87,57.58
1616.0,0.53,3.7,55.73,2.21,62.17
1617.0,0.5,3.8,51.66,1.64,57.6
1618.0,0.5,3.8,51.96,1.94,58.21
1619.0,0.53,3.91,70.09,2.23,76.75
1620.0,0.53,3.91,49.74,1.86,56.03
1621.0,0.51,3.87,61.18,1.79,67.35
1622.0,0.51,3.87,51.58,2.27,58.23
1623.0,0.52,3.87,49.84,1.79,56.01
1624.0,0.52,3.87,55.37,2.62,62.37
1625.0,0.52,3.76,54.38,2.32,60.98
1626.0,0.52,3.76,53.08,2.26,59.62
1627.0,0.52,3.73,65.83,2.43,72.51
1628.0,0.52,3.73,50.47,1.71,56.43
1629.0,0.49,3.84,51.33,2.01,57.67
1630.0,0.49,3.84,50.13,2.03,56.5
1631.0,0.52,3.8,54.8,2.11,61.23
1632.0,0.52,3.8,48.73,1.78,54.83
1633.0,0.49,3.71,50.55,1.74,56.49
1634.0,0.49,3.71,49.51,1.94,55.65
1635.0,0.53,3.74,52.36,1.81,58.44
1636.0,0.53,3.74,48.11,1.97,54.35
1637.0,0.51,3.76,56.71,2.47,63.44
1638.0,0.51,3.76,49.74,2.38,56.38
1639.0,0.5,3.71,53.79,2.23,60.23
1640.0,0.5,3.71,49.83,2.15,56.18
1641.0,0.49,3.71,52.38,2.1,58.68
1642.0,0.49,3.71,49.51,2.25,55.96
1643.0,0.52,3.68,50.7,2.26,57.17
1644.0,0.52,3.68,49.67,1.96,55.85
1645.0,0.49,3.74,56.16,2.37,62.76
1646.0,0.49,3.74,54.02,2.21,60.46
1647.0,0.51,3.75,49.88,1.88,56.02
1648.0,0.51,3.75,51.25,1.96,57.47
1649.0,0.54,3.76,60.3,2.04,66.63
1650.0,0.54,3.76,50.27,2.27,56.84
1651.0,0.51,3.83,52.64,2.09,59.07
1652.0,0.51,3.83,52.06,2.08,58.48
1653.0,0.49,3.82,50.95,1.73,56.98
1654.0,0.49,3.82,50.7,2.14,57.15
1655.0,0.53,3.62,53.07,2.11,59.33
1656.0,0.53,3.62,49.27,2.06,55.47
1657.0,0.49,4.02,50.39,1.75,56.65
1658.0,0.49,4.02,48.46,2.06,55.03
1659.0,0.52,3.77,49.48,2.17,55.94
1660.0,0.52,3.77,52.98,2.2,59.46
1661.0,0.51,3.85,56.92,2.29,63.57
1662.0,0.51,3.85,50.48,2.37,57.21
1663.0,0.51,3.81,58.43,1.92,64.68
1664.0,0.51,3.81,72.13,1.9,78.36
1665.0,0.53,3.81,51.85,1.96,58.14
1666.0,0.53,3.81,56.09,1.6,62.03
1667.0,0.53,3.84,73.13,1.89,79.38
1668.0,0.53,3.84,51.78,2.34,58.5
1669.0,0.53,3.77,50.8,1.94,57.04
1670.0,0.53,3.77,48.05,2.42,54.77
1671.0,0.53,3.84,50.67,2.38,57.42
1672.0,0.53,3.84,48.79,1.85,55.0
1673.0,0.52,3.82,54.31,1.8,60.45
1674.0,0.52,3.82,51.13,2.31,57.78
1675.0,0.5,3.97,69.67,2.38,76.51
1676.0,0.5,3.97,49.63,1.5,55.6
1677.0,0.5,3.96,50.75,2.45,57.65
1678.0,0.5,3.96,49.73,1.89,56.07
1679.0,0.53,3.92,57.38,2.28,64.11
1680.0,0.53,3.92,49.67,1.83,55.95
1681.0,0.53,3.9,53.2,1.78,59.41
1682.0,0.53,3.9,59.4,1.89,65.72
1683.0,0.5,3.88,49.66,1.91,55.96
1684.0,0.5,3.88,47.97,2.31,54.67
1685.0,0.51,3.83,56.03,2.14,62.51
1686.0,0.51,3.83,67.11,2.6,74.04
1687.0,0.53,3.75,57.58,2.07,63.92
1688.0,0.53,3.75,52.75,1.77,58.8
1689.0,0.54,3.84,51.67,1.71,57.76
1690.0,0.54,3.84,49.08,2.24,55.7
1691.0,0.52,3.9,50.74,2.33,57.49
1692.0,0.52,3.9,51.68,1.98,58.07
1693.0,0.52,3.92,52.14,1.86,58.44
1694.0,0.52,3.92,49.51,1.92,55.87
1695.0,0.51,3.99,49.34,2.07,55.91
1696.0,0.51,3.99,47.98,1.61,54.09
1697.0,0.5,3.94,55.87,1.95,62.26
1698.0,0.5,3.94,49.78,1.58,55.81
1699.0,0.52,3.89,51.22,1.79,57.42
1700.0,0.52,3.89,49.95,1.78,56.13
1701.0,0.52,3.88,52.43,1.84,58.67
1702.0,0.52,3.88,49.45,2.24,56.08
1703.0,0.51,3.87,66.76,2.26,73.4
1704.0,0.51,3.87,53.84,1.84,60.06
1705.0,0.52,3.87,50.44,1.6,56.43
1706.0,0.52,3.87,49.23,1.89,55.51
1707.0,0.53,3.8,49.37,2.27,55.97
1708.0,0.53,3.8,49.43,2.18,55.94
1709.0,0.52,3.81,53.46,1.87,59.66
1710.0,0.52,3.81,49.73,1.51,55.57
1711.0,0.52,3.85,51.2,2.06,57.62
1712.0,0.52,3.85,52.94,2.03,59.33
1713.0,0.51,3.92,50.44,2.04,56.9
1714.0,0.51,3.92,60.73,2.25,67.41
1715.0,0.52,3.96,54.03,2.09,60.61
1716.0,0.52,3.96,54.06,1.75,60.29
1717.0,0.52,3.98,50.71,2.23,57.45
1718.0,0.52,3.98,48.11,2.02,54.64
1719.0,0.53,4.09,59.67,1.94,66.23
1720.0,0.53,4.09,51.08,1.78,57.48
1721.0,0.5,4.03,53.07,2.54,60.13
1722.0,0.5,4.03,49.97,1.7,56.19
1723.0,0.47,3.92,54.97,2.44,61.8
1724.0,0.47,3.92,51.92,2.21,58.52
1725.0,0.51,3.96,50.76,1.57,56.79
1726.0,0.51,3.96,52.22,2.74,59.43
1727.0,0.48,4.0,51.48,1.65,57.6
1728.0,0.48,4.0,51.81,2.15,58.43
1729.0,0.48,4.06,52.43,2.16,59.13
1730.0,0.48,4.06,49.22,2.17,55.93
1731.0,0.53,3.88,49.97,2.02,56.39
1732.0,0.53,3.88,48.23,2.15,54.78
1733.0,0.5,3.75,53.6,2.19,60.04
1734.0,0.5,3.75,49.88,2.24,56.37
1735.0,0.51,3.75,54.02,1.86,60.15
1736.0,0.51,3.75,48.84,2.12,55.23
1737.0,0.53,3.73,51.44,1.93,57.63
1738.0,0.53,3.73,50.25,2.22,56.72
1739.0,0.51,3.74,54.88,2.12,61.26
1740.0,0.51,3.74,51.02,1.87,57.14
1741.0,0.52,3.91,50.33,2.29,57.05
1742.0,0.52,3.91,48.74,1.84,55.01
1743.0,0.51,3.81,55.02,2.27,61.61
1744.0,0.51,3.81,53.34,1.78,59.44
1745.0,0.5,3.76,54.18,2.33,60.77
1746.0,0.5,3.76,67.52,1.89,73.68
1747.0,0.48,3.91,51.71,1.77,57.86
1748.0,0.48,3.91,49.48,2.19,56.07
1749.0,0.52,3.82,54.39,2.23,60.96
1750.0,0.52,3.82,51.52,1.61,57.47
1751.0,0.49,3.84,50.93,1.99,57.25
1752.0,0.49,3.84,48.99,2.02,55.34
1753.0,0.51,3.69,50.03,2.03,56.26
1754.0,0.51,3.69,69.94,1.61,75.75
1755.0,0.49,3.81,49.43,2.18,55.9
1756.0,0.49,3.81,54.04,2.31,60.65
1757.0,0.53,3.98,66.84,1.94,73.29
1758.0,0.53,3.98,51.69,2.0,58.2
1759.0,0.52,3.84,53.35,1.8,59.51
1760.0,0.52,3.84,49.26,1.91,55.53
1761.0,0.52,3.87,51.15,1.94,57.47
1762.0,0.52,3.87,51.9,2.11,58.4
1763.0,0.52,3.85,50.36,2.6,57.33
1764.0,0.52,3.85,48.75,1.86,54.98
1765.0,0.49,3.95,50.12,2.43,56.98
1766.0,0.49,3.95,48.37,2.07,54.87
1767.0,0.51,3.87,53.38,1.99,59.74
1768.0,0.51,3.87,52.53,2.33,59.23
1769.0,0.48,3.98,57.43,2.46,64.36
1770.0,0.48,3.98,50.81,1.84,57.12
1771.0,0.51,3.91,51.41,1.96,57.79
1772.0,0.51,3.91,49.08,1.69,55.19
