msg_count,ind_latency,recv_latency,class_latency,alloc_latency,tot_latency
3750.0,9.36,5.89,112.16,2.22,129.63
3751.0,9.75,107.13,88.03,1.61,206.51
3752.0,10.06,4.2,112.32,1.28,127.87
3753.0,10.06,113.88,98.21,1.22,223.37
3754.0,9.13,73.98,86.08,1.28,170.47
3755.0,8.88,116.02,81.95,1.12,207.96
3756.0,9.41,5.45,86.82,1.19,102.87
3757.0,13.25,12.14,85.98,1.29,112.66
3758.0,9.66,5.09,73.22,1.33,89.29
3759.0,9.13,73.98,76.84,2.3,162.25
3760.0,9.85,150.89,95.38,1.69,257.81
3761.0,11.4,153.83,93.97,1.21,260.4
3762.0,9.1,22.67,82.91,0.99,115.66
3763.0,9.57,4.06,94.17,2.46,110.26
3764.0,9.45,52.0,89.78,1.5,152.73
3765.0,10.03,37.73,103.77,1.68,153.22
3766.0,10.34,22.53,116.09,1.55,150.5
3767.0,9.08,3.85,102.52,2.32,117.77
3768.0,9.95,44.2,106.09,1.42,161.65
3769.0,10.34,145.21,99.98,1.42,256.95
3770.0,11.25,42.96,74.81,1.01,130.03
3771.0,9.43,5.65,74.52,2.26,91.86
3772.0,9.01,44.91,86.27,1.11,141.31
3773.0,9.38,8.55,89.8,2.73,110.46
3774.0,9.65,4.33,92.17,1.17,107.32
3775.0,13.52,3.85,106.33,1.66,125.37
3776.0,10.16,3.67,94.94,1.73,110.49
3777.0,9.56,5.31,93.74,0.99,109.6
3778.0,9.21,7.11,105.42,2.1,123.84
3779.0,9.76,10.69,104.69,3.77,128.9
3780.0,9.74,7.05,96.62,1.54,114.96
3781.0,9.79,68.04,106.34,1.75,185.92
3782.0,10.41,120.66,104.54,1.57,237.18
3783.0,10.14,209.51,102.11,1.36,323.13
3784.0,9.67,212.48,73.93,1.13,297.21
3785.0,9.64,86.87,116.16,1.54,214.21
3786.0,9.71,26.27,114.97,2.93,153.87
3787.0,10.37,6.51,82.87,1.5,101.25
3788.0,12.52,9.68,106.6,1.47,130.26
3789.0,10.02,92.63,76.97,1.11,180.74
3790.0,9.21,72.53,109.59,3.27,194.59
3791.0,9.07,162.9,106.3,1.41,279.68
3792.0,10.71,241.33,106.18,2.54,360.77
3793.0,10.97,212.01,97.23,3.25,323.46
3794.0,8.93,307.39,97.36,1.37,415.05
3795.0,9.5,141.86,99.2,1.71,252.26
3796.0,9.64,226.43,97.03,1.9,335.01
3797.0,9.97,4.72,93.14,1.31,109.14
3798.0,9.25,3.96,87.54,1.57,102.32
3799.0,10.12,8.53,83.1,1.74,103.49
3800.0,9.43,6.21,89.16,1.32,106.13
3801.0,9.96,95.56,106.78,1.14,213.44
3802.0,11.29,164.94,63.47,1.11,240.8
3803.0,10.08,73.63,85.68,4.64,174.02
3804.0,9.46,148.88,122.94,1.51,282.78
3805.0,12.59,7.83,100.66,2.31,123.39
3806.0,10.14,95.1,102.56,2.87,210.67
3807.0,12.47,5.53,99.42,1.72,119.14
3808.0,9.31,44.22,85.72,1.28,140.53
3809.0,9.26,128.34,105.88,1.63,245.11
3810.0,9.48,144.82,109.38,1.34,265.02
3811.0,9.33,190.99,93.05,2.65,296.01
3812.0,8.9,238.7,90.98,3.94,342.53
3813.0,8.69,263.59,89.8,1.73,363.81
3814.0,11.25,79.46,127.32,3.2,221.23
3815.0,10.01,6.45,140.15,1.58,158.19
3816.0,9.96,14.35,96.86,3.27,124.44
3817.0,9.87,4.84,111.94,1.33,127.99
3818.0,10.37,89.81,87.19,1.69,189.06
3819.0,9.6,165.63,82.49,1.37,259.09
3820.0,9.16,166.0,84.49,1.27,260.92
3821.0,10.47,240.6,94.68,1.18,346.92
3822.0,9.14,326.18,98.62,0.97,434.9
3823.0,11.56,362.87,127.64,1.44,503.51
3824.0,8.85,269.01,120.98,3.58,402.42
3825.0,12.12,89.13,106.09,2.44,209.78
3826.0,9.6,3.85,90.45,1.61,105.51
3827.0,10.15,4.68,100.49,0.87,116.19
3828.0,10.71,68.08,99.05,1.31,179.15
3829.0,9.6,76.7,67.46,2.55,156.31
3830.0,9.59,69.43,101.98,1.83,182.84
3831.0,10.01,110.5,103.84,1.5,225.86
3832.0,11.28,180.65,96.03,2.12,290.07
3833.0,10.75,211.36,102.27,2.21,326.59
3834.0,10.04,211.36,114.39,1.91,337.69
3835.0,9.94,4.69,105.39,1.46,121.48
3836.0,11.7,11.37,100.87,2.97,126.91
3837.0,9.2,5.08,106.7,1.75,122.72
3838.0,9.81,26.76,121.2,1.67,159.44
3839.0,9.22,77.13,109.59,1.55,197.49
3840.0,9.6,173.09,97.29,1.31,281.28
3841.0,9.32,256.82,71.57,1.37,339.07
3842.0,9.28,264.45,75.84,2.58,352.16
3843.0,10.05,247.45,95.42,1.63,354.55
3844.0,11.06,209.27,91.92,2.14,314.38
3845.0,9.33,4.0,101.15,1.51,115.99
3846.0,9.51,7.61,88.33,0.98,106.42
3847.0,9.87,4.08,98.45,1.19,113.59
3848.0,11.06,28.61,110.64,1.9,152.22
3849.0,20.58,84.2,104.44,1.67,210.88
3850.0,9.7,168.46,91.95,1.47,271.58
3851.0,11.39,235.97,84.78,1.49,333.63
3852.0,9.72,281.95,84.96,1.63,378.25
3853.0,10.67,219.79,78.6,3.07,312.13
3854.0,9.33,60.6,103.32,1.38,174.63
3855.0,11.87,4.77,99.01,1.54,117.19
3856.0,9.75,6.19,78.41,3.12,97.46
3857.0,10.24,4.22,101.73,0.93,117.12
3858.0,10.58,39.15,98.39,1.12,149.23
3859.0,10.19,110.29,97.95,2.55,220.98
3860.0,9.7,143.18,89.98,1.49,244.35
3861.0,9.79,202.42,89.35,2.39,303.94
3862.0,9.64,284.52,84.92,2.51,381.59
3863.0,10.38,286.46,109.92,1.67,408.43
3864.0,9.17,4.82,108.58,2.45,125.01
3865.0,9.25,5.99,98.12,1.78,115.14
3866.0,9.13,37.34,104.83,1.5,152.8
3867.0,9.36,3.72,92.32,1.14,106.55
3868.0,8.48,35.38,83.83,1.97,129.67
3869.0,11.1,108.06,119.75,1.49,240.4
3870.0,9.53,211.84,101.51,1.06,323.94
3871.0,10.65,230.25,114.56,2.58,358.04
3872.0,9.64,257.97,116.56,3.02,387.18
3873.0,11.71,321.85,95.36,6.29,435.21
3874.0,10.62,38.28,107.52,2.44,158.87
3875.0,9.65,6.61,108.03,1.37,125.67
3876.0,10.78,34.12,90.13,2.09,137.12
3877.0,9.27,5.94,79.69,2.46,97.36
3878.0,9.42,25.46,102.14,1.45,138.47
3879.0,9.55,95.84,98.8,1.22,205.41
3880.0,9.48,138.06,72.89,1.17,221.6
3881.0,9.73,118.1,75.77,1.43,205.03
3882.0,9.0,59.22,89.12,2.45,159.78
3883.0,11.03,86.55,87.69,1.84,187.12
3884.0,8.83,6.06,106.26,1.32,122.48
3885.0,9.58,5.85,112.89,1.2,129.52
3886.0,8.62,46.52,82.28,1.05,138.47
3887.0,9.11,4.82,89.87,1.35,105.15
3888.0,9.45,4.52,92.02,1.76,107.76
3889.0,10.44,48.32,102.59,1.2,162.54
3890.0,8.94,86.27,90.17,2.11,187.49
3891.0,9.44,172.28,126.86,1.39,309.97
3892.0,10.13,201.74,83.31,1.94,297.11
3893.0,9.35,271.66,72.54,1.2,354.76
3894.0,9.59,6.08,105.67,2.67,124.01
3895.0,11.11,4.97,133.78,1.56,151.43
3896.0,9.56,9.23,112.19,2.13,133.11
3897.0,8.73,4.81,97.32,1.47,112.33
3898.0,9.29,82.52,103.96,1.49,197.27
3899.0,9.42,163.03,97.38,0.88,270.7
3900.0,21.04,158.42,81.87,1.52,262.85
3901.0,9.63,116.18,91.65,2.14,219.59
3902.0,9.05,202.11,86.97,1.51,299.63
3903.0,9.59,202.76,79.26,1.62,293.24
3904.0,9.27,4.79,75.46,2.67,92.19
3905.0,8.72,4.77,112.51,1.5,127.49
3906.0,11.34,73.35,103.9,1.15,189.74
3907.0,13.75,7.44,86.82,1.01,109.03
3908.0,9.12,3.91,114.34,1.47,128.84
3909.0,9.07,114.04,109.66,2.21,234.97
3910.0,10.58,116.86,92.34,1.2,220.98
3911.0,9.93,3.23,81.29,4.16,98.61
3912.0,8.87,65.03,81.7,1.4,157.0
3913.0,9.33,3.55,78.86,1.06,92.79
3914.0,8.63,5.94,91.72,2.11,108.4
3915.0,10.54,28.9,75.06,1.7,116.2
3916.0,10.31,95.19,61.44,1.76,168.68
3917.0,9.68,7.6,113.73,1.81,132.82
3918.0,9.39,27.53,77.7,1.45,116.07
3919.0,9.83,5.2,119.49,1.61,136.13
3920.0,9.5,110.28,113.43,1.9,235.11
3921.0,9.55,5.95,114.11,1.34,130.95
3922.0,8.79,83.77,109.8,1.93,204.29
3923.0,9.82,82.36,110.55,1.35,204.08
3924.0,9.57,5.67,87.68,2.64,105.55
3925.0,10.65,6.88,83.12,1.24,101.89
3926.0,10.35,90.81,78.25,1.15,180.55
3927.0,9.07,5.07,78.2,1.26,93.6
3928.0,9.28,4.78,88.51,1.81,104.39
3929.0,9.18,76.86,109.83,1.24,197.1
3930.0,9.48,158.05,93.28,1.63,262.45
3931.0,9.24,4.27,108.33,1.7,123.54
3932.0,10.4,10.11,93.85,1.48,115.83
3933.0,12.23,42.72,109.65,6.89,171.48
3934.0,12.31,130.56,110.11,1.62,254.6
3935.0,9.09,188.3,107.75,1.7,306.85
3936.0,10.29,130.14,111.29,2.1,253.82
3937.0,8.91,10.04,103.1,1.64,123.69
3938.0,9.84,91.63,101.47,3.92,206.87
3939.0,8.9,186.47,92.61,1.54,289.51
3940.0,10.54,279.76,91.69,1.63,383.63
3941.0,8.84,4.5,116.62,2.19,132.15
3942.0,9.27,73.13,114.52,1.17,198.1
3943.0,9.06,170.69,115.2,3.31,298.26
3944.0,11.38,171.15,110.98,2.48,295.98
3945.0,9.15,253.58,84.7,1.07,348.5
3946.0,9.22,96.54,101.63,1.98,209.36
3947.0,8.7,5.43,109.01,2.54,125.68
3948.0,9.64,24.67,84.94,1.5,120.76
3949.0,13.65,80.39,87.89,2.09,184.02
3950.0,13.35,97.85,98.56,2.19,211.96
3951.0,9.95,9.87,95.15,1.6,116.56
3952.0,9.26,101.47,99.32,1.1,211.15
3953.0,8.5,192.09,108.18,3.71,312.47
3954.0,13.5,276.89,93.06,1.61,385.06
3955.0,9.38,182.79,85.54,3.89,281.59
3956.0,9.09,4.01,87.75,1.28,102.13
3957.0,8.97,5.3,87.27,1.57,103.11
3958.0,11.01,23.53,88.79,1.32,124.65
3959.0,9.26,68.74,88.2,1.76,167.95
3960.0,9.91,141.3,100.94,1.43,253.58
3961.0,9.98,5.1,90.1,3.65,108.83
3962.0,9.01,60.01,84.6,2.38,155.99
3963.0,10.81,150.0,99.3,3.73,263.84
3964.0,9.15,144.49,100.49,1.69,255.83
3965.0,8.99,94.99,116.54,1.0,221.53
3966.0,8.91,6.44,91.28,2.58,109.21
3967.0,9.86,7.05,83.5,1.79,102.2
3968.0,9.66,4.51,110.98,1.55,126.7
3969.0,12.06,59.15,102.19,1.39,174.79
3970.0,9.2,86.06,85.96,2.44,183.66
3971.0,9.35,5.67,92.35,1.33,108.7
3972.0,19.83,61.84,85.92,1.65,169.25
3973.0,9.47,57.03,72.96,1.18,140.65
3974.0,9.66,113.72,75.36,1.39,200.13
3975.0,11.11,20.27,82.62,2.58,116.57
3976.0,10.05,3.32,87.01,1.66,102.04
3977.0,8.68,5.63,115.6,1.38,131.29
3978.0,9.25,22.11,92.51,1.68,125.55
3979.0,10.0,92.04,113.41,1.4,216.86
3980.0,9.08,4.07,116.65,3.45,133.26
3981.0,9.01,108.04,106.53,3.59,227.16
3982.0,9.12,172.26,106.9,1.18,289.46
3983.0,12.42,3.97,92.02,1.54,109.95
3984.0,13.05,53.34,84.57,1.46,152.42
3985.0,10.23,134.61,96.55,1.74,243.13
3986.0,9.82,3.72,81.71,6.56,101.8
3987.0,9.38,5.21,90.08,1.18,105.85
3988.0,8.91,5.01,73.43,5.95,93.3
3989.0,8.99,51.99,92.88,1.46,155.31
3990.0,8.84,62.55,85.83,1.46,158.68
3991.0,9.67,91.39,106.65,1.76,209.48
3992.0,8.39,190.49,110.0,1.26,310.14
3993.0,9.8,9.69,115.33,1.58,136.39
3994.0,12.95,75.28,115.73,1.84,205.8
3995.0,9.89,6.94,106.47,1.72,125.02
3996.0,8.67,4.86,78.21,2.0,93.74
3997.0,9.55,4.46,117.61,1.62,133.23
3998.0,12.21,6.36,85.87,2.21,106.65
3999.0,10.86,65.14,103.99,1.52,181.52
4000.0,8.61,67.74,104.46,1.46,182.27
4001.0,10.03,97.15,114.46,1.95,223.6
4002.0,8.64,35.03,111.65,4.86,160.18
4003.0,9.38,4.45,106.21,1.37,121.42
4004.0,8.85,97.95,108.07,1.61,216.47
4005.0,9.36,92.11,111.95,1.82,215.24
4006.0,8.91,4.96,112.07,1.38,127.31
4007.0,9.01,5.37,136.02,1.33,151.73
4008.0,9.14,71.4,84.12,2.7,167.36
4009.0,11.18,101.49,99.29,1.4,213.37
4010.0,9.63,105.53,92.16,1.66,208.98
4011.0,8.6,51.88,89.86,3.92,154.26
4012.0,10.61,5.95,99.32,3.31,119.2
4013.0,8.68,42.42,117.83,1.7,170.64
4014.0,8.63,161.3,102.33,1.25,273.52
4015.0,9.49,21.13,106.18,1.83,138.62
4016.0,9.57,4.57,98.64,1.07,113.85
4017.0,9.37,4.06,85.63,2.67,101.73
4018.0,8.34,57.81,103.81,1.2,171.16
4019.0,9.54,97.8,98.55,2.06,207.95
4020.0,10.52,26.46,126.53,4.65,168.16
4021.0,8.65,76.42,103.64,1.68,190.4
4022.0,9.63,3.81,95.8,2.04,111.28
4023.0,9.96,81.62,97.56,1.84,191.0
4024.0,9.21,3.82,99.75,1.38,114.17
4025.0,9.28,6.38,107.93,1.4,124.99
4026.0,9.09,3.87,106.6,1.51,121.07
4027.0,9.01,7.24,108.1,2.14,126.49
4028.0,9.51,8.2,119.55,1.26,138.53
4029.0,10.35,126.48,113.44,1.26,251.52
4030.0,9.38,85.58,111.73,5.08,211.77
4031.0,8.71,54.22,94.1,1.79,158.82
4032.0,8.84,4.82,103.33,1.5,118.48
4033.0,9.15,6.47,96.87,1.73,114.22
4034.0,9.61,83.75,70.25,1.59,165.19
4035.0,8.73,75.95,87.49,3.23,175.4
4036.0,12.31,5.68,100.39,2.2,120.58
4037.0,11.24,72.85,112.96,3.83,200.88
4038.0,9.69,3.96,103.61,1.55,118.8
4039.0,9.44,5.07,112.24,3.0,129.75
4040.0,8.44,4.89,111.69,1.38,126.41
4041.0,8.54,4.86,101.86,1.42,116.68
4042.0,10.02,7.69,77.59,1.29,96.59
4043.0,12.85,32.11,85.68,0.92,131.56
4044.0,9.27,31.76,87.39,2.05,130.47
4045.0,9.98,91.38,73.34,1.73,176.43
4046.0,8.95,5.62,79.13,1.72,95.42
4047.0,8.46,4.62,73.0,1.13,87.2
4048.0,9.33,6.13,74.39,3.5,93.36
4049.0,10.38,6.27,106.93,2.06,125.63
4050.0,8.42,4.46,115.34,1.38,129.61
4051.0,14.87,112.94,92.61,1.82,222.24
4052.0,9.53,5.42,90.52,1.38,106.84
4053.0,9.37,6.14,94.93,1.37,111.81
4054.0,9.03,85.1,86.05,1.79,181.97
4055.0,8.95,114.97,89.45,4.07,217.44
4056.0,9.99,93.85,80.29,1.11,185.23
4057.0,13.07,170.31,97.3,2.93,283.62
4058.0,9.34,4.1,108.47,2.88,124.78
4059.0,9.04,68.9,91.78,1.03,170.75
4060.0,9.06,13.21,98.35,1.32,121.94
4061.0,8.94,81.18,119.27,3.35,212.74
4062.0,9.83,4.0,109.7,2.43,125.96
4063.0,8.88,4.9,96.21,1.21,111.19
4064.0,9.22,84.73,99.98,7.89,201.82
4065.0,9.05,45.18,86.5,1.58,142.31
4066.0,8.81,119.8,80.04,1.43,210.09
4067.0,8.9,159.41,88.44,1.2,257.95
4068.0,8.67,5.89,104.98,1.31,120.86
4069.0,10.31,30.69,122.03,4.45,167.48
4070.0,10.34,148.06,90.28,1.58,250.25
4071.0,11.73,169.29,83.59,1.36,265.98
4072.0,9.37,5.39,73.31,1.21,89.28
4073.0,10.19,7.81,119.54,2.34,139.88
4074.0,10.13,22.9,104.21,2.02,139.26
4075.0,8.73,82.9,86.86,3.6,182.08
4076.0,9.25,47.83,75.67,1.09,133.84
4077.0,9.14,78.95,79.32,0.89,168.3
4078.0,11.28,5.97,111.17,2.0,130.42
4079.0,15.05,114.41,105.34,2.53,237.32
4080.0,19.63,173.2,97.56,1.92,292.32
4081.0,9.99,86.12,68.72,1.33,166.16
4082.0,9.28,3.7,86.45,1.49,100.93
4083.0,9.28,6.66,98.63,1.88,116.45
4084.0,8.94,13.99,91.68,1.51,116.12
4085.0,8.04,6.27,122.23,1.39,137.93
4086.0,9.26,127.76,114.6,1.41,253.03
4087.0,9.01,223.55,82.81,1.5,316.87
4088.0,10.52,4.46,118.81,1.2,134.99
4089.0,9.46,45.74,108.9,4.67,168.76
4090.0,9.97,99.44,103.26,1.11,213.77
4091.0,9.49,86.05,89.57,1.3,186.4
4092.0,8.96,5.71,94.0,3.53,112.2
4093.0,9.34,3.3,89.24,1.22,103.09
4094.0,10.68,6.4,71.58,1.4,90.05
4095.0,10.31,5.99,79.46,1.59,97.35
4096.0,11.04,58.19,90.51,1.67,161.42
4097.0,8.93,123.52,88.89,1.03,222.38
4098.0,9.9,5.7,96.3,2.77,114.66
4099.0,9.07,5.2,97.14,2.04,113.45
4100.0,8.35,74.02,109.36,4.41,196.15
4101.0,8.85,146.19,99.7,1.4,256.15
4102.0,10.79,4.37,98.54,3.38,117.08
4103.0,9.96,43.55,71.65,1.96,127.12
4104.0,8.9,6.66,82.45,1.44,99.45
4105.0,23.6,3.83,83.1,1.55,112.08
4106.0,10.44,31.38,69.08,3.16,114.05
4107.0,8.1,6.64,57.51,0.97,73.22
4108.0,10.65,3.92,101.93,2.73,119.23
4109.0,9.82,89.96,119.49,4.25,223.52
4110.0,10.16,170.42,121.73,1.99,304.3
4111.0,10.0,264.42,122.43,1.74,398.6
4112.0,8.83,84.87,103.28,1.73,198.72
4113.0,9.1,4.79,84.83,1.16,99.88
4114.0,9.19,4.55,97.29,1.89,112.92
4115.0,8.91,10.54,103.74,1.1,124.29
4116.0,9.61,68.23,106.86,1.45,186.15
4117.0,13.46,85.2,80.61,1.5,180.78
4118.0,8.25,4.7,72.42,1.33,86.7
4119.0,9.48,48.67,80.79,1.5,140.44
4120.0,8.45,77.36,75.02,1.12,161.95
4121.0,9.02,5.98,77.32,1.61,93.93
4122.0,13.17,4.87,110.22,2.8,131.06
4123.0,9.43,9.47,109.07,3.98,131.96
4124.0,9.37,43.67,101.53,1.66,156.22
4125.0,8.95,29.02,110.69,1.7,150.36
4126.0,10.49,45.35,106.85,4.49,167.17
4127.0,8.54,146.61,113.7,1.24,270.09
4128.0,12.84,5.54,79.97,1.4,99.76
4129.0,9.16,38.63,109.31,1.43,158.53
4130.0,10.53,47.82,90.22,1.31,149.88
4131.0,12.4,7.15,122.49,1.58,143.61
4132.0,9.03,28.27,95.21,1.65,134.16
4133.0,9.37,7.56,109.91,1.38,128.21
4134.0,8.14,77.29,100.51,1.87,187.8
4135.0,10.47,4.96,92.81,2.16,110.39
4136.0,12.97,31.19,89.94,2.05,136.15
4137.0,8.75,109.63,112.24,2.48,233.1
4138.0,9.01,113.42,108.55,1.65,232.63
4139.0,8.69,147.27,104.23,1.72,261.91
4140.0,8.86,6.65,86.11,1.37,102.99
4141.0,8.46,4.35,76.12,1.45,90.39
4142.0,9.0,34.26,98.86,1.7,143.81
4143.0,8.2,4.43,78.38,2.16,93.16
4144.0,11.82,10.42,93.67,1.23,117.15
4145.0,8.52,4.04,115.2,3.93,131.69
4146.0,8.17,4.7,111.96,1.37,126.21
4147.0,9.3,77.75,115.72,1.52,204.29
4148.0,10.22,173.48,94.18,1.78,279.66
4149.0,8.78,71.14,105.44,1.57,186.93
4150.0,9.87,6.64,111.61,1.6,129.72
4151.0,8.81,13.32,97.62,2.35,122.1
4152.0,9.08,4.93,91.99,2.02,108.01
4153.0,9.42,7.06,96.32,1.66,114.45
4154.0,11.55,40.19,106.68,1.33,159.76
4155.0,8.56,109.07,95.01,1.74,214.38
4156.0,8.56,106.62,86.3,1.17,202.66
4157.0,9.01,188.05,114.64,1.79,313.49
4158.0,8.53,258.32,114.48,3.75,385.09
4159.0,9.51,175.35,117.32,1.64,303.82
4160.0,9.15,5.03,127.0,1.93,143.11
4161.0,8.17,5.64,115.23,1.9,130.94
4162.0,9.8,24.84,107.8,2.23,144.67
4163.0,9.17,2.83,82.76,1.19,95.95
4164.0,9.33,70.91,87.08,3.42,170.75
4165.0,9.35,119.47,107.34,5.1,241.27
4166.0,8.82,202.24,97.03,1.5,309.58
4167.0,9.41,217.26,86.66,1.52,314.85
4168.0,9.79,245.04,89.14,1.18,345.15
4169.0,9.82,304.94,111.71,4.49,430.97
4170.0,9.16,5.02,106.23,2.58,122.99
4171.0,8.73,3.98,112.46,1.54,126.7
4172.0,9.98,4.85,111.78,1.32,127.93
4173.0,8.33,4.73,126.42,1.7,141.18
4174.0,8.9,124.79,124.98,1.36,260.03
4175.0,9.45,240.94,114.01,1.62,366.02
4176.0,8.43,325.31,115.38,3.31,452.42
4177.0,12.1,350.66,102.9,1.04,466.7
4178.0,9.53,435.48,110.05,1.27,556.33
4179.0,8.4,449.25,76.4,1.71,535.76
4180.0,12.32,63.55,82.71,1.17,159.75
4181.0,8.6,4.65,101.72,1.94,116.9
4182.0,8.56,4.28,95.51,4.54,112.9
4183.0,8.87,45.01,124.72,2.46,181.07
4184.0,7.93,115.65,86.13,1.73,211.44
4185.0,13.47,127.15,96.56,2.1,239.27
4186.0,8.63,210.34,121.75,3.01,343.73
4187.0,9.14,251.0,105.91,1.73,367.77
4188.0,9.05,141.03,116.09,2.25,268.41
4189.0,11.22,249.91,110.11,1.77,373.02
4190.0,9.35,9.62,87.92,1.27,108.17
4191.0,9.47,4.26,91.33,2.22,107.27
4192.0,9.73,16.07,102.47,2.34,130.61
4193.0,8.95,91.99,123.66,2.34,226.94
4194.0,8.97,187.32,116.49,2.23,315.0
4195.0,8.85,226.26,109.87,1.28,346.26
4196.0,9.6,312.86,121.4,2.36,446.22
4197.0,8.87,336.06,95.08,2.95,442.96
4198.0,9.45,379.41,86.77,1.31,476.93
4199.0,9.61,433.69,65.32,2.37,510.99
4200.0,8.45,4.58,101.47,1.52,116.02
4201.0,8.43,4.8,98.81,2.36,114.4
4202.0,7.99,101.66,104.2,4.96,218.81
4203.0,10.17,136.94,98.78,1.84,247.73
4204.0,10.34,184.29,91.44,1.76,287.82
4205.0,9.56,85.15,115.93,1.8,212.44
4206.0,9.39,148.14,125.19,1.6,284.31
4207.0,8.55,252.63,117.48,4.57,383.23
4208.0,13.13,372.78,109.3,1.48,496.7
4209.0,11.69,414.14,91.06,1.99,518.88
4210.0,8.47,5.04,103.33,1.56,118.4
4211.0,9.18,6.55,101.19,1.87,118.79
4212.0,8.48,31.69,102.82,2.04,145.04
4213.0,8.96,2.81,96.52,1.7,109.99
4214.0,8.44,101.87,81.85,1.32,193.48
4215.0,9.81,67.66,82.95,1.25,161.67
4216.0,8.08,143.68,77.97,1.75,231.48
4217.0,8.91,220.48,100.69,1.28,331.36
4218.0,9.45,284.22,104.38,1.23,399.28
4219.0,12.19,173.84,100.58,1.75,288.36
4220.0,9.67,3.75,94.0,1.53,108.95
4221.0,8.56,4.96,110.33,1.54,125.41
4222.0,12.64,45.2,120.47,2.72,181.03
4223.0,9.34,24.88,111.79,1.95,147.96
4224.0,10.77,82.02,92.85,2.06,187.71
4225.0,9.33,153.48,96.67,3.16,262.63
4226.0,8.35,119.21,79.74,1.01,208.31
4227.0,8.46,160.18,86.12,1.41,256.17
4228.0,11.27,6.2,91.17,2.21,110.86
4229.0,9.94,102.49,117.17,1.43,231.02
4230.0,10.74,4.69,93.66,1.13,110.23
4231.0,9.48,5.31,85.12,1.67,101.57
4232.0,9.64,4.17,107.59,2.19,123.58
4233.0,9.25,5.53,109.88,1.56,126.22
4234.0,9.45,7.13,107.97,1.24,125.8
4235.0,8.41,20.5,108.01,1.39,138.31
4236.0,8.39,127.61,101.82,1.62,239.45
4237.0,8.61,168.73,96.01,1.45,274.8
4238.0,8.88,5.38,87.51,1.98,103.75
4239.0,9.02,25.94,87.94,1.26,124.15
4240.0,8.88,6.0,98.43,1.7,115.01
4241.0,12.01,6.73,123.03,2.72,144.49
4242.0,8.2,7.85,92.07,1.05,109.18
4243.0,9.55,5.7,90.51,1.11,106.87
4244.0,8.61,7.12,98.26,3.16,117.15
4245.0,11.12,79.15,115.46,2.03,207.77
4246.0,10.48,173.26,93.25,1.54,278.52
4247.0,9.0,147.31,107.03,1.47,264.82
4248.0,9.64,42.46,89.0,1.13,142.22
4249.0,8.77,5.89,101.59,1.17,117.42
4250.0,8.26,27.05,70.93,1.56,107.79
4251.0,8.05,87.55,76.21,1.9,173.72
4252.0,10.85,84.56,76.59,1.71,173.71
4253.0,8.96,4.78,89.1,1.44,104.28
4254.0,9.82,5.24,117.98,1.65,134.69
4255.0,8.77,125.69,101.89,6.02,242.37
4256.0,11.32,205.59,90.96,1.37,309.23
4257.0,9.49,281.55,92.94,1.65,385.62
4258.0,12.76,200.14,85.38,1.31,299.59
4259.0,9.42,5.81,88.39,1.64,105.26
4260.0,8.99,45.19,93.43,1.27,148.87
4261.0,8.49,112.95,80.86,1.58,203.87
4262.0,8.97,98.84,92.71,2.44,202.96
4263.0,10.24,4.15,88.06,1.57,104.02
4264.0,8.69,4.06,77.33,1.91,91.98
4265.0,8.58,47.33,102.37,1.17,159.45
4266.0,9.02,135.36,111.01,1.21,256.6
4267.0,8.79,100.31,113.79,1.56,224.45
4268.0,9.64,71.61,103.37,6.24,190.86
4269.0,8.37,3.99,113.01,1.23,126.6
4270.0,11.3,52.98,122.58,4.59,191.44
4271.0,8.85,144.68,110.86,2.46,266.85
4272.0,8.64,234.41,89.35,3.1,335.51
4273.0,8.22,3.21,80.3,1.28,93.02
4274.0,8.27,5.69,69.77,1.8,85.53
4275.0,9.97,41.18,65.98,3.15,120.29
4276.0,19.99,98.48,72.6,1.15,192.23
4277.0,8.25,32.25,109.92,3.13,153.55
4278.0,8.18,21.27,79.93,1.71,111.09
4279.0,10.96,4.97,101.88,1.5,119.31
4280.0,9.1,6.11,88.2,2.56,105.98
4281.0,9.83,19.64,112.02,2.81,144.3
4282.0,10.11,57.25,114.6,1.19,183.16
4283.0,9.95,6.07,91.72,1.87,109.61
4284.0,9.63,18.93,88.91,1.88,119.35
4285.0,10.25,5.76,90.37,1.41,107.79
4286.0,10.24,92.15,82.93,1.55,186.87
4287.0,9.12,64.41,79.46,1.95,154.95
4288.0,10.63,4.87,75.1,1.81,92.4
4289.0,9.3,5.56,146.2,1.6,162.66
4290.0,13.35,15.84,93.72,2.05,124.96
4291.0,11.72,24.67,111.74,2.37,150.5
4292.0,9.57,3.66,115.28,1.72,130.24
4293.0,8.59,9.75,136.51,1.58,156.44
4294.0,9.59,21.13,111.9,1.63,144.25
4295.0,8.75,93.74,102.84,1.63,206.95
4296.0,8.82,158.39,105.4,2.07,274.69
4297.0,8.78,126.8,109.0,1.57,246.15
4298.0,8.69,98.51,97.49,1.24,205.93
4299.0,7.93,6.8,82.03,1.19,97.96
4300.0,8.8,17.46,65.78,1.49,93.53
4301.0,9.04,5.18,95.08,1.92,111.22
4302.0,9.3,4.3,98.4,1.52,113.51
4303.0,16.67,5.07,118.3,1.0,141.04
4304.0,7.75,4.92,76.4,1.65,90.73
4305.0,9.81,44.67,79.65,1.51,135.63
4306.0,9.56,49.89,69.4,1.45,130.31
4307.0,9.26,4.99,80.1,1.52,95.87
