Mensagem,Latência (ms)
1519,0.95458984375
1520,1.1064453125
1521,0.916015625
1522,1.0693359375
1523,1.27197265625
1524,0.8935546875
1525,1.43701171875
1526,1.2158203125
1527,1.620849609375
1528,1.263671875
1529,1.882080078125
1530,1.640625
1531,1.398193359375
1532,1.0478515625
1533,1.2900390625
1534,1.28466796875
1535,1.673583984375
1536,1.026123046875
1537,1.8515625
1538,2.15380859375
1539,1.5654296875
1540,1.744384765625
1541,1.128173828125
1542,1.380615234375
1543,1.510498046875
1544,1.28076171875
1545,1.666015625
1546,1.308837890625
1547,1.359130859375
1548,0.893798828125
1549,1.67529296875
1550,1.428955078125
1551,1.20458984375
1552,1.32421875
1553,1.39453125
1554,1.134033203125
1555,1.033447265625
1556,1.448486328125
1557,1.19873046875
1558,1.506591796875
1559,1.60498046875
1560,1.803955078125
1561,1.6904296875
1562,1.392333984375
1563,1.275634765625
1564,1.461669921875
1565,1.68017578125
1566,1.176025390625
1567,1.1611328125
1568,1.673828125
1569,1.706787109375
1570,1.796630859375
1571,1.587890625
1572,2.0
1573,1.673583984375
1574,0.907470703125
1575,1.5771484375
1576,1.26806640625
1577,0.990478515625
1578,1.42919921875
1579,1.371337890625
1580,1.018310546875
1581,1.392822265625
1582,4.413818359375
1583,1.589111328125
1584,1.428955078125
1585,1.393798828125
1586,2.021728515625
1587,1.935302734375
1588,1.079345703125
1589,1.144287109375
1590,1.363525390625
1591,1.59326171875
1592,0.96875
1593,1.86376953125
1594,1.2392578125
1595,1.6220703125
1596,1.370849609375
1597,1.723388671875
1598,1.49853515625
1599,1.2685546875
1600,1.816650390625
1601,2.02734375
1602,1.668701171875
1603,1.672607421875
1604,1.714599609375
1605,1.319580078125
1606,1.210205078125
1607,1.081298828125
1608,1.509765625
1609,1.725341796875
1610,1.2763671875
1611,1.64697265625
1612,1.326171875
1613,1.416748046875
1614,1.0517578125
1615,1.43798828125
1616,0.971923828125
1617,0.938232421875
1618,1.56103515625
1619,1.564697265625
1620,1.007080078125
1621,1.576904296875
1622,0.981201171875
1623,4.342529296875
1624,1.139404296875
1625,1.21142578125
1626,1.47509765625
1627,1.382568359375
1628,1.658203125
1629,1.64013671875
1630,1.3037109375
1631,1.635498046875
1632,0.870849609375
1633,1.140380859375
1634,1.00341796875
1635,1.354736328125
1636,1.501708984375
1637,1.551025390625
1638,1.65576171875
1639,1.38525390625
1640,1.5439453125
1641,1.14990234375
1642,1.85595703125
1643,1.592041015625
1644,1.914794921875
1645,1.426025390625
1646,1.9453125
1647,1.5322265625
1648,2.154541015625
1649,1.458984375
1650,1.705322265625
1651,1.76123046875
1652,1.55908203125
1653,1.08447265625
1654,0.95458984375
1655,1.056884765625
1656,1.245849609375
1657,1.013916015625
1658,1.7109375
1659,1.51611328125
1660,1.611572265625
1661,1.07666015625
1662,1.55859375
1663,1.310546875
1664,1.077880859375
1665,1.778076171875
1666,1.72509765625
1667,1.24169921875
1668,1.71044921875
1669,0.97607421875
1670,0.9384765625
1671,0.802978515625
1672,1.164794921875
1673,1.69091796875
1674,1.46630859375
1675,1.531494140625
1676,1.13134765625
1677,1.83447265625
1678,0.907470703125
1679,1.746826171875
1680,1.511474609375
1681,1.923583984375
1682,1.77099609375
