tx_brate downlink (kbps),tx_pkts downlink,rx_brate uplink (kbps),rx_pkts uplink,slice_target
11.2,10.0,0.0,0.0,2
17.888,21.0,0.0,0.0,2
1.184,1.0,0.0,0.0,2
18.624000000000002,27.0,0.0,0.0,2
1.184,1.0,0.0,0.0,2
5.856,6.0,0.0,0.0,2
18.624000000000002,27.0,0.0,0.0,2
24.832,36.0,0.0,0.0,2
6.208,9.0,0.0,0.0,2
6.208,9.0,0.0,0.0,2
37.12,54.0,0.0,0.0,2
18.624000000000002,27.0,0.0,0.0,2
18.592000000000002,27.0,0.0,0.0,2
24.832,36.0,0.0,0.0,2
12.416,18.0,0.0,0.0,2
24.192,32.0,0.0,0.0,2
5.92,7.0,0.0,0.0,2
12.416,18.0,0.0,0.0,2
12.864,23.0,0.0,0.0,2
20.672,44.0,0.0,0.0,2
25.088,54.0,0.0,0.0,2
44.064,93.0,0.0,0.0,2
12.416,18.0,0.0,0.0,2
12.416,18.0,0.0,0.0,2
6.208,9.0,0.0,0.0,2
12.416,18.0,0.0,0.0,2
32.576,58.0,0.0,0.0,2
20.096,39.0,0.0,0.0,2
13.152000000000001,24.0,0.0,0.0,2
13.952000000000002,30.0,0.0,0.0,2
13.888,30.0,0.0,0.0,2
7.008,15.0,0.0,0.0,2
15.872,34.0,0.0,0.0,2
31.936,78.0,0.0,0.0,2
25.663999999999998,88.0,0.0,0.0,2
32.928,147.0,0.0,0.0,2
27.328000000000003,122.0,0.0,0.0,2
20.16,90.0,0.0,0.0,2
32.256,144.0,0.0,0.0,2
33.6,150.0,0.0,0.0,2
53.312,238.0,0.0,0.0,2
8.736,39.0,0.0,0.0,2
6.272,28.0,100.0,2.0,2
21.728,97.0,0.0,0.0,2
6.048,27.0,0.0,0.0,2
17.696,79.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
29.12,130.0,0.0,0.0,2
36.736,164.0,0.0,0.0,2
40.544,181.0,0.0,0.0,2
31.36,140.0,0.0,0.0,2
17.696,79.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
88.0,250.0,0.0,0.0,2
6.368,8.0,100.0,23.0,2
27.712,18.0,0.0,0.0,2
16.5141,10.0,100.0,9.0,2
11.68,12.0,100.0,1.0,2
18.528,27.0,0.0,0.0,2
17.445800000000002,17.0,100.0,1.0,2
17.087999999999997,15.0,100.0,2.0,2
16.192,8.0,0.0,0.0,2
31.040000000000003,18.0,100.0,1.0,2
26.496,33.0,0.0,0.0,2
5.632,5.0,0.0,0.0,2
11.104,8.0,0.0,0.0,2
3.072,3.0,100.0,1.0,2
10.988,6.0,100.0,1.0,2
5.36546,2.0,0.0,0.0,2
26.912,13.0,100.0,1.0,2
21.663999999999998,11.0,0.0,0.0,2
26.56,10.0,100.0,1.0,2
5.472,3.0,0.0,0.0,2
16.0,6.0,0.0,0.0,2
13.792,29.0,100.0,1.0,2
5.312,2.0,0.0,0.0,2
21.984,14.0,100.0,2.0,2
27.872,21.0,100.0,1.0,2
21.472,11.0,100.0,1.0,2
11.328,10.0,100.0,3.0,2
16.3534,8.0,100.0,1.0,2
7.136,5.0,100.0,1.0,2
16.576,12.0,100.0,1.0,2
27.52,18.0,0.0,4.0,2
26.152600000000003,46.0,0.0,0.0,2
5.760000000000001,5.0,0.0,0.0,2
17.888,21.0,100.0,1.0,2
27.264,16.0,100.0,18.0,2
16.768,13.0,100.0,9.0,2
10.624,4.0,100.0,4.0,2
20.6908,12.0,100.0,1.0,2
16.192800000000002,7.0,100.0,1.0,2
12.288,17.0,0.0,3.0,2
21.375999999999998,8.0,0.0,0.0,2
12.671999999999999,8.0,0.0,4.0,2
15.935999999999998,6.0,100.0,2.0,2
17.831300000000002,21.0,100.0,12.0,2
23.648,21.0,0.0,0.0,2
16.064,7.0,100.0,2.0,2
11.328,10.0,100.0,10.0,2
15.935999999999998,6.0,0.0,4.0,2
32.160000000000004,15.0,100.0,2.0,2
10.944,6.0,0.0,4.0,2
21.856,12.0,0.0,4.0,2
14.7791,24.0,0.0,0.0,2
17.472,19.0,0.0,0.0,2
11.648,12.0,100.0,9.0,2
5.28,2.0,0.0,0.0,2
16.512,12.0,100.0,3.0,2
16.0,6.0,0.0,3.0,2
5.44,3.0,100.0,1.0,2
12.576,10.0,0.0,0.0,2
17.12,16.0,0.0,0.0,2
5.472,3.0,0.0,0.0,2
5.632,4.0,0.0,0.0,2
11.232000000000001,3.0,0.0,0.0,2
28.2088,112.0,100.0,14.0,2
29.76,83.0,100.0,43.0,2
6.944,15.0,0.0,0.0,2
23.744,68.0,100.0,1.0,2
10.911999999999999,7.0,0.0,4.0,2
15.935999999999998,6.0,0.0,3.0,2
5.664,5.0,0.0,4.0,2
44.128,29.0,100.0,26.0,2
0.0,0.0,0.0,0.0,2
13.888,30.0,0.0,0.0,2
5.55823,4.0,0.0,0.0,2
10.944,6.0,0.0,4.0,2
22.048000000000002,14.0,0.0,4.0,2
10.88,6.0,0.0,0.0,2
21.375999999999998,10.0,0.0,0.0,2
17.568,19.0,0.0,0.0,2
35.424,66.0,100.0,29.0,2
15.712,33.0,100.0,14.0,2
26.048000000000002,6.0,100.0,3.0,2
32.64,18.0,0.0,0.0,2
16.32,9.0,0.0,4.0,2
20.896,23.0,0.0,4.0,2
23.1647,31.0,0.0,8.0,2
12.48,19.0,100.0,1.0,2
0.0,0.0,100.0,1.0,2
18.816,16.0,0.0,0.0,2
23.616000000000003,27.0,0.0,0.0,2
5.68675,5.0,100.0,1.0,2
17.028100000000002,15.0,100.0,16.0,2
12.3695,18.0,0.0,0.0,2
30.528,41.0,0.0,0.0,2
6.208,9.0,0.0,4.0,2
5.152,11.0,0.0,0.0,2
22.144000000000002,41.0,100.0,24.0,2
16.5141,13.0,100.0,8.0,2
79.4217,23.0,0.0,4.0,2
17.6,24.0,100.0,7.0,2
27.232,15.0,0.0,0.0,2
11.296000000000001,9.0,100.0,17.0,2
20.864,6.0,0.0,0.0,2
11.712,12.0,100.0,1.0,2
16.8675,13.0,100.0,11.0,2
6.208,9.0,100.0,1.0,2
5.5040000000000004,4.0,100.0,10.0,2
5.5040000000000004,4.0,0.0,0.0,2
31.84,11.0,0.0,0.0,2
24.704,35.0,100.0,3.0,2
41.44,185.0,100.0,1.0,2
7.168,32.0,100.0,1.0,2
11.072000000000001,8.0,100.0,16.0,2
5.472,3.0,100.0,20.0,2
7.84,35.0,0.0,4.0,2
10.687999999999999,4.0,100.0,1.0,2
10.784,5.0,0.0,4.0,2
34.848,36.0,100.0,1.0,2
10.656,4.0,100.0,1.0,2
21.184,32.0,0.0,4.0,2
21.3333,8.0,0.0,4.0,2
5.5040000000000004,4.0,0.0,0.0,2
11.520000000000001,11.0,0.0,0.0,2
30.848,30.0,0.0,0.0,2
21.184,8.0,0.0,0.0,2
5.312,2.0,0.0,4.0,2
5.42972,3.0,0.0,0.0,2
5.5040000000000004,4.0,100.0,20.0,2
11.84,2.0,0.0,0.0,2
5.92,1.0,0.0,0.0,2
15.8394,5.0,100.0,7.0,2
15.935999999999998,6.0,100.0,4.0,2
10.624,4.0,0.0,0.0,2
16.128,6.0,0.0,0.0,2
6.208,9.0,0.0,2.0,2
5.6546199999999995,5.0,0.0,3.0,2
30.464000000000002,44.0,100.0,1.0,2
5.984,7.0,100.0,1.0,2
31.711999999999996,10.0,0.0,0.0,2
13.728,29.0,100.0,1.0,2
10.911999999999999,6.0,0.0,0.0,2
23.040000000000003,22.0,100.0,1.0,2
16.416,10.0,0.0,0.0,2
26.688,10.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
5.312,2.0,0.0,4.0,2
45.568,35.0,100.0,3.0,2
5.312,2.0,100.0,1.0,2
21.44,10.0,0.0,0.0,2
27.584,19.0,100.0,14.0,2
26.923699999999997,11.0,100.0,8.0,2
22.8112,20.0,100.0,14.0,2
5.5040000000000004,4.0,100.0,1.0,2
16.384,10.0,100.0,1.0,2
5.3759999999999994,2.0,100.0,3.0,2
21.4618,8.0,100.0,1.0,2
21.856,13.0,100.0,1.0,2
5.312,2.0,0.0,0.0,2
18.688,16.0,100.0,1.0,2
11.68,13.0,100.0,10.0,2
15.935999999999998,6.0,100.0,1.0,2
7.967999999999999,23.0,100.0,1.0,2
5.4079999999999995,3.0,0.0,0.0,2
39.36,44.0,100.0,1.0,2
17.728,21.0,0.0,0.0,2
30.752000000000002,44.0,100.0,1.0,2
26.56,10.0,100.0,1.0,2
5.312,2.0,0.0,0.0,2
11.2,9.0,100.0,4.0,2
5.312,2.0,100.0,1.0,2
16.351999999999997,9.0,100.0,1.0,2
10.624,4.0,0.0,0.0,2
20.639999999999997,8.0,0.0,0.0,2
10.687999999999999,4.0,100.0,2.0,2
16.096,7.0,100.0,1.0,2
11.104,8.0,100.0,1.0,2
22.656,20.0,100.0,1.0,2
11.296000000000001,9.0,100.0,1.0,2
16.160600000000002,7.0,100.0,1.0,2
21.536,10.0,0.0,0.0,2
21.494,9.0,100.0,1.0,2
10.975999999999999,7.0,100.0,5.0,2
8.93173,4.0,0.0,4.0,2
6.112,8.0,100.0,3.0,2
5.472,3.0,100.0,30.0,2
16.192,9.0,100.0,12.0,2
14.592,14.0,0.0,3.0,2
29.663999999999998,35.0,100.0,17.0,2
11.648,11.0,0.0,9.0,2
10.624,4.0,100.0,2.0,2
33.664,26.0,0.0,0.0,2
5.5261,4.0,0.0,4.0,2
10.687999999999999,4.0,0.0,0.0,2
11.136,8.0,0.0,0.0,2
10.656,4.0,0.0,4.0,2
12.416,18.0,100.0,13.0,2
5.664,5.0,0.0,3.0,2
15.744000000000002,4.0,100.0,9.0,2
11.008000000000001,8.0,100.0,10.0,2
26.656,12.0,100.0,8.0,2
5.5040000000000004,4.0,100.0,6.0,2
16.8,13.0,100.0,12.0,2
5.92,1.0,0.0,4.0,2
11.968,15.0,0.0,4.0,2
11.552,11.0,100.0,8.0,2
5.44,3.0,0.0,4.0,2
9.376000000000001,5.0,0.0,0.0,2
6.2329300000000005,9.0,0.0,4.0,2
26.688,11.0,100.0,4.0,2
16.064,7.0,0.0,7.0,2
15.935999999999998,6.0,0.0,0.0,2
5.312,2.0,0.0,3.0,2
12.096,26.0,0.0,4.0,2
21.248,8.0,100.0,30.0,2
21.343999999999998,8.0,0.0,4.0,2
10.592,4.0,100.0,19.0,2
10.751999999999999,4.0,0.0,3.0,2
16.032,7.0,100.0,27.0,2
14.208,12.0,0.0,3.0,2
10.784,5.0,100.0,18.0,2
10.751999999999999,4.0,0.0,4.0,2
26.56,10.0,100.0,14.0,2
10.624,4.0,0.0,3.0,2
0.0,0.0,0.0,0.0,2
10.656,4.0,0.0,0.0,2
10.592,4.0,0.0,7.0,2
21.5261,8.0,0.0,0.0,2
21.343999999999998,9.0,0.0,0.0,2
15.935999999999998,6.0,0.0,0.0,2
18.016000000000002,23.0,0.0,4.0,2
41.92,55.0,100.0,6.0,2
48.6747,23.0,0.0,0.0,2
20.0,37.0,100.0,17.0,2
10.687999999999999,4.0,0.0,4.0,2
10.624,4.0,100.0,19.0,2
6.971889999999999,15.0,0.0,0.0,2
10.751999999999999,5.0,0.0,3.0,2
5.312,2.0,0.0,4.0,2
16.0,6.0,0.0,0.0,2
10.624,4.0,0.0,3.0,2
10.624,4.0,0.0,3.0,2
10.666699999999999,4.0,0.0,4.0,2
15.712,5.0,0.0,0.0,2
16.0,7.0,0.0,3.0,2
10.624,4.0,0.0,0.0,2
37.696,13.0,0.0,4.0,2
5.312,2.0,0.0,3.0,2
10.624,4.0,0.0,3.0,2
10.624,4.0,100.0,26.0,2
21.44,9.0,0.0,0.0,2
26.7952,11.0,0.0,0.0,2
10.624,4.0,0.0,4.0,2
5.312,2.0,0.0,3.0,2
10.624,4.0,100.0,41.0,2
8.671999999999999,3.0,100.0,11.0,2
18.016000000000002,23.0,100.0,32.0,2
21.184,8.0,0.0,3.0,2
10.624,4.0,0.0,4.0,2
26.752000000000002,10.0,0.0,4.0,2
16.0,6.0,0.0,0.0,2
16.064,6.0,100.0,63.0,2
5.312,2.0,100.0,13.0,2
16.0,6.0,100.0,13.0,2
10.687999999999999,4.0,0.0,0.0,2
10.687999999999999,4.0,100.0,40.0,2
26.56,10.0,0.0,7.0,2
16.0,6.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
21.248,8.0,0.0,3.0,2
31.871999999999996,12.0,0.0,7.0,2
19.040000000000003,7.0,0.0,3.0,2
16.0,6.0,0.0,0.0,2
10.687999999999999,4.0,0.0,3.0,2
26.56,10.0,100.0,24.0,2
20.672,7.0,0.0,0.0,2
5.3759999999999994,2.0,100.0,26.0,2
15.935999999999998,6.0,0.0,3.0,2
26.528,10.0,100.0,33.0,2
10.624,4.0,0.0,0.0,2
25.408,12.0,0.0,4.0,2
15.872,6.0,0.0,7.0,2
10.624,4.0,0.0,0.0,2
21.152,8.0,0.0,3.0,2
5.312,2.0,100.0,57.0,2
26.56,10.0,0.0,4.0,2
15.84,6.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
15.935999999999998,6.0,0.0,4.0,2
10.624,4.0,0.0,4.0,2
16.0,6.0,0.0,0.0,2
10.624,4.0,100.0,4.0,2
21.1727,7.0,0.0,4.0,2
10.624,4.0,100.0,6.0,2
15.935999999999998,6.0,100.0,48.0,2
16.064,7.0,100.0,34.0,2
5.312,2.0,100.0,14.0,2
10.624,4.0,100.0,2.0,2
10.624,4.0,0.0,7.0,2
10.624,4.0,100.0,5.0,2
5.312,2.0,0.0,4.0,2
10.624,4.0,100.0,41.0,2
31.871999999999996,12.0,100.0,1.0,2
21.215999999999998,8.0,0.0,0.0,2
5.472,3.0,100.0,1.0,2
16.288,8.0,0.0,3.0,2
26.912,13.0,0.0,3.0,2
10.784,5.0,100.0,34.0,2
8.256,4.0,0.0,3.0,2
16.192,8.0,100.0,21.0,2
10.624,4.0,0.0,3.0,2
0.0,0.0,100.0,25.0,2
10.624,4.0,0.0,0.0,2
10.88,6.0,0.0,7.0,2
21.791999999999998,12.0,0.0,3.0,2
10.911999999999999,6.0,0.0,3.0,2
10.88,6.0,0.0,0.0,2
21.856,13.0,100.0,1.0,2
5.44,3.0,0.0,3.0,2
11.36,4.0,100.0,19.0,2
21.76,12.0,100.0,4.0,2
11.648,12.0,0.0,1.0,2
21.823999999999998,12.0,100.0,5.0,2
11.008000000000001,8.0,100.0,34.0,2
0.0,0.0,100.0,11.0,2
5.312,2.0,0.0,3.0,2
10.592,4.0,0.0,4.0,2
10.975999999999999,7.0,100.0,36.0,2
21.663999999999998,11.0,0.0,3.0,2
5.92,1.0,0.0,4.0,2
27.008,13.0,0.0,3.0,2
16.32,9.0,0.0,4.0,2
10.944,6.0,0.0,3.0,2
10.911999999999999,6.0,0.0,0.0,2
21.823999999999998,13.0,0.0,4.0,2
10.624,4.0,0.0,3.0,2
0.0,0.0,0.0,4.0,2
5.44,3.0,0.0,0.0,2
16.256,8.0,0.0,4.0,2
5.44,3.0,0.0,0.0,2
10.687999999999999,5.0,100.0,96.0,2
5.472,3.0,0.0,0.0,2
21.791999999999998,12.0,0.0,7.0,2
15.712,5.0,100.0,57.0,2
10.784,5.0,0.0,4.0,2
21.76,12.0,0.0,4.0,2
10.88,6.0,0.0,8.0,2
16.096,8.0,100.0,28.0,2
22.176000000000002,9.0,0.0,4.0,2
5.312,2.0,0.0,4.0,2
26.912,13.0,0.0,4.0,2
15.935999999999998,6.0,0.0,3.0,2
10.624,4.0,0.0,4.0,2
5.472,3.0,0.0,3.0,2
5.5040000000000004,4.0,0.0,3.0,2
5.44,3.0,0.0,3.0,2
10.975999999999999,7.0,100.0,94.0,2
5.664,5.0,0.0,4.0,2
16.288,9.0,0.0,4.0,2
15.935999999999998,6.0,0.0,4.0,2
5.472,3.0,0.0,3.0,2
5.312,2.0,0.0,4.0,2
10.751999999999999,5.0,0.0,3.0,2
5.312,2.0,0.0,3.0,2
10.751999999999999,5.0,0.0,4.0,2
11.36,11.0,0.0,3.0,2
16.384,9.0,0.0,3.0,2
5.312,2.0,100.0,119.0,2
16.096,8.0,0.0,4.0,2
10.88,6.0,0.0,0.0,2
27.104,14.0,0.0,4.0,2
32.64,17.0,0.0,0.0,2
32.512,18.0,0.0,0.0,2
10.784,5.0,0.0,4.0,2
10.784,5.0,0.0,3.0,2
16.384,9.0,0.0,0.0,2
21.408,9.0,0.0,0.0,2
27.52,18.0,0.0,4.0,2
5.312,2.0,0.0,3.0,2
21.823999999999998,12.0,0.0,4.0,2
10.687999999999999,5.0,0.0,4.0,2
26.848,12.0,0.0,0.0,2
5.472,3.0,0.0,0.0,2
5.4079999999999995,3.0,0.0,0.0,2
21.791999999999998,12.0,0.0,4.0,2
21.248,8.0,0.0,4.0,2
5.3759999999999994,2.0,0.0,4.0,2
5.3759999999999994,2.0,0.0,4.0,2
21.408,9.0,0.0,3.0,2
5.312,2.0,0.0,4.0,2
10.687999999999999,4.0,100.0,157.0,2
10.784,5.0,100.0,19.0,2
21.631999999999998,11.0,0.0,4.0,2
6.208,9.0,0.0,4.0,2
16.96,14.0,0.0,3.0,2
21.312,8.0,0.0,0.0,2
27.616000000000003,35.0,100.0,24.0,2
5.312,2.0,100.0,10.0,2
6.208,9.0,0.0,3.0,2
5.312,2.0,0.0,4.0,2
5.4079999999999995,3.0,0.0,4.0,2
7.680000000000001,5.0,0.0,0.0,2
5.472,3.0,0.0,4.0,2
22.336000000000002,56.0,100.0,6.0,2
15.775999999999998,7.0,100.0,29.0,2
10.911999999999999,6.0,100.0,24.0,2
24.672,14.0,0.0,4.0,2
16.384,9.0,0.0,0.0,2
10.911999999999999,6.0,0.0,4.0,2
10.911999999999999,6.0,0.0,4.0,2
14.815999999999999,37.0,0.0,0.0,2
38.112,21.0,0.0,4.0,2
10.815999999999999,6.0,0.0,0.0,2
5.92,1.0,100.0,142.0,2
10.016,9.0,100.0,12.0,2
37.28,16.0,0.0,0.0,2
17.1245,14.0,100.0,1.0,2
21.248,8.0,100.0,1.0,2
11.776,11.0,0.0,0.0,2
5.664,5.0,100.0,1.0,2
0.0,0.0,0.0,0.0,2
16.288,9.0,100.0,1.0,2
11.264,3.0,0.0,0.0,2
17.51,18.0,100.0,1.0,2
21.856,7.0,100.0,1.0,2
17.087999999999997,9.0,0.0,0.0,2
5.888,6.0,0.0,0.0,2
17.152,4.0,100.0,1.0,2
5.92,1.0,0.0,0.0,2
16.610400000000002,5.0,0.0,0.0,2
10.975999999999999,7.0,100.0,1.0,2
17.312,17.0,0.0,0.0,2
5.888,6.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
21.472,10.0,100.0,1.0,2
5.28,2.0,100.0,1.0,2
37.216,13.0,0.0,0.0,2
16.672,11.0,0.0,0.0,2
44.1125,29.0,100.0,1.0,2
5.343999999999999,2.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
17.152,4.0,100.0,1.0,2
26.976,14.0,0.0,0.0,2
14.687999999999999,9.0,0.0,0.0,2
11.887599999999999,2.0,100.0,1.0,2
10.687999999999999,4.0,100.0,1.0,2
11.936,15.0,100.0,1.0,2
27.168000000000003,15.0,0.0,0.0,2
10.751999999999999,5.0,100.0,1.0,2
5.5261,4.0,0.0,0.0,2
20.883499999999998,44.0,0.0,0.0,2
24.672,16.0,0.0,0.0,2
10.848,6.0,0.0,0.0,2
5.3759999999999994,2.0,0.0,0.0,2
21.728,12.0,100.0,2.0,2
16.48,11.0,0.0,0.0,2
15.935999999999998,6.0,0.0,0.0,2
16.128,7.0,0.0,0.0,2
21.8153,13.0,0.0,0.0,2
5.92,1.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
21.12,8.0,100.0,2.0,2
21.856,12.0,100.0,1.0,2
10.88,6.0,100.0,1.0,2
5.472,3.0,0.0,0.0,2
11.232000000000001,9.0,0.0,0.0,2
11.264,9.0,100.0,5.0,2
5.312,2.0,0.0,0.0,2
10.88,6.0,0.0,0.0,2
10.88,6.0,0.0,0.0,2
5.5040000000000004,4.0,0.0,0.0,2
21.8474,12.0,0.0,0.0,2
36.768,90.0,0.0,0.0,2
10.784,5.0,0.0,0.0,2
26.56,10.0,0.0,0.0,2
22.368,17.0,0.0,0.0,2
29.215999999999998,17.0,0.0,0.0,2
7.19679,32.0,0.0,0.0,2
33.504,25.0,0.0,0.0,2
5.5360000000000005,4.0,0.0,0.0,2
31.743000000000002,9.0,0.0,0.0,2
16.512,11.0,100.0,1.0,2
16.128,8.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
5.44,3.0,0.0,4.0,2
15.9679,6.0,0.0,1.0,2
16.257,8.0,0.0,0.0,2
15.904000000000002,6.0,0.0,0.0,2
10.9237,6.0,0.0,0.0,2
21.248,8.0,0.0,0.0,2
10.815999999999999,27.0,100.0,2.0,2
29.472,63.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
5.44,3.0,0.0,0.0,2
11.04,6.0,100.0,3.0,2
0.0,0.0,100.0,1.0,2
73.472,40.0,100.0,10.0,2
21.9116,12.0,0.0,0.0,2
46.8434,57.0,0.0,0.0,2
27.68,99.0,100.0,1.0,2
25.152,31.0,0.0,0.0,2
23.232,33.0,0.0,0.0,2
19.168,25.0,0.0,0.0,2
6.048,27.0,0.0,0.0,2
16.832,14.0,0.0,0.0,2
6.944,15.0,0.0,0.0,2
22.048000000000002,54.0,100.0,1.0,2
10.304,46.0,0.0,0.0,2
16.992,15.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
27.424,23.0,100.0,2.0,2
11.424,3.0,0.0,0.0,2
30.24,41.0,0.0,0.0,2
29.9759,37.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
24.832,36.0,100.0,1.0,2
5.5040000000000004,4.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
30.144000000000002,38.0,0.0,0.0,2
18.944,26.0,0.0,0.0,2
39.453799999999994,111.0,0.0,0.0,2
18.816,16.0,0.0,0.0,2
24.032,30.0,0.0,0.0,2
16.96,14.0,100.0,1.0,2
10.975999999999999,6.0,0.0,0.0,2
20.736,44.0,0.0,0.0,2
5.076309999999999,2.0,0.0,0.0,2
10.88,6.0,0.0,2.0,2
19.3735,12.0,0.0,0.0,2
2.2079999999999997,1.0,0.0,0.0,2
21.536,11.0,0.0,0.0,2
5.44,3.0,0.0,0.0,2
10.911999999999999,6.0,0.0,0.0,2
11.04,8.0,0.0,0.0,2
21.568,10.0,0.0,0.0,2
10.666699999999999,4.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
16.32,9.0,0.0,0.0,2
22.336000000000002,25.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
24.416,33.0,0.0,0.0,2
5.6,5.0,0.0,0.0,2
12.416,18.0,100.0,1.0,2
21.76,12.0,100.0,3.0,2
21.375999999999998,9.0,100.0,1.0,2
16.192,8.0,100.0,1.0,2
5.44,3.0,0.0,0.0,2
17.408,14.0,0.0,0.0,2
12.383999999999999,18.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
23.392,35.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
5.343999999999999,2.0,0.0,0.0,2
22.528,11.0,100.0,1.0,2
12.352,18.0,0.0,0.0,2
10.784,5.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
10.944,6.0,0.0,0.0,2
16.0,6.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
5.5040000000000004,4.0,0.0,0.0,2
37.983999999999995,20.0,0.0,0.0,2
16.8675,49.0,0.0,0.0,2
27.104,14.0,0.0,0.0,2
10.975999999999999,7.0,0.0,0.0,2
10.911999999999999,7.0,0.0,0.0,2
10.592,4.0,0.0,0.0,2
26.720000000000002,12.0,0.0,0.0,2
23.072,23.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
12.8,16.0,100.0,1.0,2
5.3759999999999994,3.0,0.0,0.0,2
5.5040000000000004,4.0,0.0,0.0,2
5.792000000000001,6.0,0.0,0.0,2
8.767999999999999,7.0,0.0,0.0,2
16.48,11.0,0.0,0.0,2
15.104,22.0,0.0,0.0,2
16.384,9.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
21.024,7.0,100.0,1.0,2
20.992,5.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
22.624,19.0,0.0,0.0,2
21.6225,11.0,100.0,1.0,2
16.3855,18.0,0.0,0.0,2
16.288,9.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
21.919999999999998,13.0,0.0,0.0,2
10.848,5.0,0.0,0.0,2
16.704,12.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
21.312,8.0,100.0,1.0,2
5.312,2.0,0.0,0.0,2
15.808,5.0,0.0,0.0,2
21.663999999999998,11.0,0.0,0.0,2
15.8394,5.0,0.0,0.0,2
10.911999999999999,6.0,0.0,0.0,2
5.472,3.0,0.0,0.0,2
10.687999999999999,4.0,0.0,0.0,2
27.232,15.0,100.0,1.0,2
10.88,6.0,0.0,0.0,2
5.49398,3.0,0.0,0.0,2
5.472,3.0,0.0,0.0,2
16.384,9.0,0.0,0.0,2
5.472,3.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
17.024,14.0,100.0,1.0,2
11.520000000000001,11.0,0.0,0.0,2
10.88,6.0,100.0,1.0,2
17.696,20.0,100.0,1.0,2
21.696,12.0,0.0,0.0,2
22.624,20.0,0.0,0.0,2
23.072,23.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
21.248,8.0,0.0,0.0,2
11.68,12.0,0.0,0.0,2
15.968,6.0,0.0,0.0,2
17.215999999999998,16.0,0.0,0.0,2
16.608,11.0,0.0,0.0,2
26.464000000000002,10.0,0.0,0.0,2
22.816,20.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
11.1165,8.0,0.0,0.0,2
12.416,18.0,0.0,0.0,2
15.935999999999998,6.0,100.0,1.0,2
26.56,10.0,0.0,0.0,2
5.33333,2.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
17.568,19.0,0.0,0.0,2
15.935999999999998,6.0,0.0,0.0,2
10.687999999999999,4.0,0.0,0.0,2
5.312,2.0,100.0,1.0,2
16.0,6.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
16.0,6.0,0.0,0.0,2
21.248,8.0,0.0,0.0,2
31.711999999999996,11.0,0.0,0.0,2
5.3759999999999994,2.0,0.0,0.0,2
